ordMonth,ordYear,productCode,productName,quantityOrdered,priceEach
11,2003,S24_3969,1936 Mercedes Benz 500k Roadster,22,38.16
11,2003,S24_4258,1936 Chrysler Airflow,20,92.52
11,2003,S10_1949,1952 Alpine Renault 1300,42,203.59
11,2003,S10_4962,1962 LanciaA Delta 16V,26,134.44
11,2003,S12_1666,1958 Setra Bus,38,124.37
11,2003,S18_1097,1940 Ford Pickup Truck,21,103.84
11,2003,S18_2432,1926 Ford Fire Engine,45,51.05
11,2003,S18_4600,1940s Ford truck,32,113.82
11,2003,S18_4668,1939 Cadillac Limousine,41,47.79
11,2003,S24_2300,1962 Volkswagen Microbus,49,112.46
11,2003,S32_1268,1980’s GM Manhattan Express,37,77.05
11,2003,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,39,61.41
11,2003,S700_2824,1982 Camaro Z28,26,80.92
11,2003,S12_4473,1957 Chevy Pickup,49,118.5
11,2003,S18_2238,1998 Chrysler Plymouth Prowler,27,139.17
11,2003,S18_2319,1964 Mercedes Tour Bus,35,112.91
11,2003,S18_3232,1992 Ferrari 360 Spider red,50,150.71
11,2003,S24_1444,1970 Dodge Coronet,44,54.33
11,2003,S24_2840,1958 Chevy Corvette Limited Edition,32,31.82
11,2003,S24_4048,1992 Porsche Cayenne Turbo Silver,34,95.81
11,2003,S32_2509,1954 Greyhound Scenicruiser,32,51.95
11,2003,S32_3207,1950's Chicago Surface Lines Streetcar,33,59.03
11,2003,S50_1392,Diamond T620 Semi-Skirted Tanker,49,97.23
11,2003,S12_1108,2001 Ferrari Enzo,47,203.64
11,2003,S12_3148,1969 Corvair Monza,24,151.08
11,2003,S12_3891,1969 Ford Falcon,38,147.07
11,2003,S18_3140,1903 Ford Model A,49,127.03
11,2003,S18_3259,Collectable Wooden Train,35,81.68
11,2003,S18_4027,1970 Triumph Spitfire,27,126.39
11,2003,S50_1514,1962 City of Detroit Streetcar,46,56.82
11,2003,S700_1938,The Mayflower,50,84.88
11,2003,S10_4757,1972 Alfa Romeo GTA,45,118.32
11,2003,S18_3029,1999 Yamaha Speed Boat,46,83.44
11,2003,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,22,85.75
11,2003,S18_4522,1904 Buick Runabout,50,78.99
11,2003,S24_2011,18th century schooner,41,109.37
11,2003,S24_3151,1912 Ford Model T Delivery Wagon,47,83.2
11,2003,S24_3816,1940 Ford Delivery Sedan,22,67.93
11,2003,S700_1138,The Schooner Bluenose,23,60
11,2003,S700_2047,HMS Bounty,24,78.75
11,2003,S700_2610,The USS Constitution Ship,50,66.5
11,2003,S700_3505,The Titanic,27,100.17
11,2003,S700_3962,The Queen Mary,35,88.39
11,2003,S72_1253,Boeing X-32A JSF,29,39.73
11,2003,S72_3212,Pont Yacht,42,48.59
11,2003,S18_1662,1980s Black Hawk Helicopter,42,149.81
11,2003,S24_2841,1900s Vintage Bi-Plane,48,60.97
11,2003,S24_3420,1937 Horch 930V Limousine,27,61.81
11,2003,S24_3949,Corsair F4U ( Bird Cage),43,65.51
11,2003,S700_2466,America West Airlines B757-200,42,94.73
11,2003,S700_4002,American Airlines: MD-11S,40,74.03
12,2003,S50_1341,1930 Buick Marquette Phaeton,29,37.97
12,2003,S700_1691,American Airlines: B767-300,48,81.29
12,2003,S700_3167,F/A 18 Hornet 1/72,38,70.4
12,2003,S18_2581,P-51-D Mustang,28,74.34
12,2003,S24_1785,1928 British Royal Navy Airplane,33,99.57
12,2003,S24_4278,1900s Vintage Tri-Plane,39,70.28
12,2003,S32_1374,1997 BMW F650 ST,35,80.91
12,2003,S32_4289,1928 Ford Phaeton Deluxe,27,65.35
12,2003,S700_2834,ATA: B757-300,39,115.09
12,2003,S10_1678,1969 Harley Davidson Ultimate Chopper,22,82.3
12,2003,S10_2016,1996 Moto Guzzi 1100i,24,116.56
12,2003,S10_4698,2003 Harley-Davidson Eagle Drag Bike,49,191.72
12,2003,S12_2823,2002 Suzuki XREO,25,126.52
12,2003,S18_2625,1936 Harley Davidson El Knucklehead,30,48.46
12,2003,S24_1578,1997 BMW R 1100 S,39,93.54
12,2003,S24_2000,1960 BSA Gold Star DBD34,25,66.27
12,2003,S18_3782,1957 Vespa GS150,30,55.33
12,2003,S18_4721,1957 Corvette Convertible,43,124.99
12,2003,S24_2360,1982 Ducati 900 Monster,50,56.1
12,2003,S24_4620,1961 Chevrolet Impala,50,75.18
12,2003,S32_2206,1982 Ducati 996 R,27,33.39
12,2003,S32_4485,1974 Ducati 350 Mk3 Desmo,31,81.64
12,2003,S50_4713,2002 Yamaha YZR M1,40,79.73
12,2003,S12_1099,1968 Ford Mustang,20,161.49
12,2003,S12_3380,1968 Dodge Charger,20,111.57
12,2003,S12_3990,1970 Plymouth Hemi Cuda,44,63.84
12,2003,S12_4675,1969 Dodge Charger,47,115.16
12,2003,S18_1889,1948 Porsche 356-A Roadster,45,73.15
12,2003,S18_3232,1992 Ferrari 360 Spider red,48,157.49
12,2003,S18_3278,1969 Dodge Super Bee,33,66.74
12,2003,S18_3482,1976 Ford Gran Torino,32,127.88
12,2003,S24_2972,1982 Lamborghini Diablo,21,33.23
12,2003,S24_3371,1971 Alpine Renault 1600s,34,56.94
12,2003,S24_3856,1956 Porsche 356A Coupe,47,140.43
12,2003,S18_1129,1993 Mazda RX-7,42,114.65
12,2003,S18_1589,1965 Aston Martin DB5,40,113.24
12,2003,S18_1749,1917 Grand Touring Sedan,33,153
12,2003,S18_1984,1995 Honda Civic,38,133.72
12,2003,S18_2248,1911 Ford Town Car,23,59.33
12,2003,S18_2325,1932 Model A Ford J-Coupe,26,119.5
12,2003,S18_2870,1999 Indy 500 Monte Carlo SS,27,106.92
12,2003,S18_3685,1948 Porsche Type 356 Roadster,35,132.8
12,2003,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,29,83.75
12,2003,S18_4933,1957 Ford Thunderbird,45,69.84
12,2003,S24_1046,1970 Chevy Chevelle SS 454,20,69.82
12,2003,S24_1628,1966 Shelby Cobra 427 S/C,45,46.79
12,2003,S24_2766,1949 Jaguar XK 120,47,79.06
12,2003,S24_2887,1952 Citroen-15CV,42,112.74
12,2003,S24_3191,1969 Chevrolet Camaro Z28,40,84.75
12,2003,S24_3432,2002 Chevy Corvette,48,104.94
12,2003,S24_3969,1936 Mercedes Benz 500k Roadster,39,34.88
12,2003,S18_1342,1937 Lincoln Berline,36,98.63
12,2003,S18_1367,1936 Mercedes-Benz 500K Special Roadster,48,45.82
12,2003,S18_2795,1928 Mercedes-Benz SSK,40,138.38
12,2003,S24_1937,1939 Chevrolet Deluxe Coupe,32,27.88
12,2003,S24_2022,1938 Cadillac V-16 Presidential Limousine,24,36.74
12,2003,S10_1949,1952 Alpine Renault 1300,47,203.59
12,2003,S12_1666,1958 Setra Bus,28,109.34
12,2003,S18_1097,1940 Ford Pickup Truck,34,115.5
12,2003,S18_2949,1913 Ford Model T Speedster,37,98.27
12,2003,S18_2957,1934 Ford V8 Coupe,28,51.84
12,2003,S18_3136,18th Century Vintage Horse Carriage,30,102.63
12,2003,S18_3320,1917 Maxwell Touring Car,28,99.21
12,2003,S18_4668,1939 Cadillac Limousine,21,45.78
12,2003,S24_4258,1936 Chrysler Airflow,33,95.44
12,2003,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,36,54.94
12,2003,S700_2824,1982 Camaro Z28,33,89.01
12,2003,S10_4962,1962 LanciaA Delta 16V,31,125.58
12,2003,S12_4473,1957 Chevy Pickup,34,95.99
12,2003,S18_2238,1998 Chrysler Plymouth Prowler,44,140.81
12,2003,S18_2319,1964 Mercedes Tour Bus,43,109.23
12,2003,S18_2432,1926 Ford Fire Engine,37,60.77
12,2003,S18_3232,1992 Ferrari 360 Spider red,25,140.55
12,2003,S18_4027,1970 Triumph Spitfire,40,143.62
12,2003,S18_4600,1940s Ford truck,47,119.87
12,2003,S24_1444,1970 Dodge Coronet,49,57.8
12,2003,S24_2300,1962 Volkswagen Microbus,46,127.79
12,2003,S24_2840,1958 Chevy Corvette Limited Edition,42,30.76
12,2003,S24_4048,1992 Porsche Cayenne Turbo Silver,28,108.82
12,2003,S32_1268,1980’s GM Manhattan Express,49,84.75
12,2003,S32_2509,1954 Greyhound Scenicruiser,27,51.95
12,2003,S32_3207,1950's Chicago Surface Lines Streetcar,45,55.3
12,2003,S50_1392,Diamond T620 Semi-Skirted Tanker,28,106.49
1,2004,S12_1108,2001 Ferrari Enzo,46,176.63
1,2004,S12_3148,1969 Corvair Monza,26,128.42
1,2004,S12_3891,1969 Ford Falcon,20,152.26
1,2004,S18_3140,1903 Ford Model A,24,117.47
1,2004,S18_3259,Collectable Wooden Train,48,96.81
1,2004,S18_4522,1904 Buick Runabout,45,72.85
1,2004,S24_2011,18th century schooner,35,122.89
1,2004,S24_3151,1912 Ford Model T Delivery Wagon,20,80.54
1,2004,S50_1514,1962 City of Detroit Streetcar,30,57.99
1,2004,S700_1138,The Schooner Bluenose,38,56.67
1,2004,S700_1938,The Mayflower,40,73.62
1,2004,S700_2610,The USS Constitution Ship,46,63.61
1,2004,S700_3505,The Titanic,37,95.16
1,2004,S700_3962,The Queen Mary,33,95.34
1,2004,S72_3212,Pont Yacht,42,48.05
1,2004,S10_4757,1972 Alfa Romeo GTA,39,129.2
1,2004,S18_3029,1999 Yamaha Speed Boat,28,82.58
1,2004,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,20,97.4
1,2004,S24_2841,1900s Vintage Bi-Plane,43,66.45
1,2004,S24_3420,1937 Horch 930V Limousine,36,56.55
1,2004,S24_3816,1940 Ford Delivery Sedan,22,79.67
1,2004,S700_2047,HMS Bounty,33,90.52
1,2004,S72_1253,Boeing X-32A JSF,48,44.2
1,2004,S10_2016,1996 Moto Guzzi 1100i,23,112.99
1,2004,S10_4698,2003 Harley-Davidson Eagle Drag Bike,34,189.79
1,2004,S18_1662,1980s Black Hawk Helicopter,31,141.92
1,2004,S18_2581,P-51-D Mustang,50,68.43
1,2004,S18_2625,1936 Harley Davidson El Knucklehead,40,51.48
1,2004,S24_1785,1928 British Royal Navy Airplane,27,100.67
1,2004,S24_2000,1960 BSA Gold Star DBD34,30,63.22
1,2004,S24_3949,Corsair F4U ( Bird Cage),29,56.64
1,2004,S24_4278,1900s Vintage Tri-Plane,40,68.1
1,2004,S32_1374,1997 BMW F650 ST,46,84.91
1,2004,S32_4289,1928 Ford Phaeton Deluxe,39,57.1
1,2004,S50_1341,1930 Buick Marquette Phaeton,43,43.2
1,2004,S700_1691,American Airlines: B767-300,21,87.69
1,2004,S700_2466,America West Airlines B757-200,26,93.74
1,2004,S700_2834,ATA: B757-300,25,98.48
1,2004,S700_3167,F/A 18 Hornet 1/72,31,64
1,2004,S700_4002,American Airlines: MD-11S,42,60.7
1,2004,S10_1678,1969 Harley Davidson Ultimate Chopper,41,90.92
1,2004,S12_1099,1968 Ford Mustang,41,171.22
1,2004,S12_2823,2002 Suzuki XREO,36,126.52
1,2004,S12_3990,1970 Plymouth Hemi Cuda,28,79.8
1,2004,S18_3278,1969 Dodge Super Bee,35,73.17
1,2004,S18_3482,1976 Ford Gran Torino,28,138.17
1,2004,S18_3782,1957 Vespa GS150,46,60.3
1,2004,S18_4721,1957 Corvette Convertible,41,148.8
1,2004,S24_1578,1997 BMW R 1100 S,25,109.32
1,2004,S24_2360,1982 Ducati 900 Monster,21,62.33
1,2004,S24_3371,1971 Alpine Renault 1600s,48,52.66
1,2004,S24_4620,1961 Chevrolet Impala,22,80.84
1,2004,S32_2206,1982 Ducati 996 R,41,39.83
1,2004,S32_4485,1974 Ducati 350 Mk3 Desmo,37,94.91
1,2004,S50_4713,2002 Yamaha YZR M1,40,70.78
1,2004,S12_3380,1968 Dodge Charger,39,99.82
1,2004,S12_4675,1969 Dodge Charger,33,110.55
1,2004,S18_1129,1993 Mazda RX-7,29,117.48
1,2004,S18_1589,1965 Aston Martin DB5,38,105.77
1,2004,S18_1889,1948 Porsche 356-A Roadster,20,64.68
1,2004,S18_1984,1995 Honda Civic,41,133.72
1,2004,S18_2870,1999 Indy 500 Monte Carlo SS,40,117.48
1,2004,S18_3232,1992 Ferrari 360 Spider red,40,155.79
1,2004,S18_3685,1948 Porsche Type 356 Roadster,45,115.85
1,2004,S24_1046,1970 Chevy Chevelle SS 454,41,61.73
1,2004,S24_1628,1966 Shelby Cobra 427 S/C,45,43.27
1,2004,S24_2766,1949 Jaguar XK 120,45,81.78
1,2004,S24_2972,1982 Lamborghini Diablo,34,37.38
1,2004,S24_3191,1969 Chevrolet Camaro Z28,27,77.91
1,2004,S24_3432,2002 Chevy Corvette,46,100.66
1,2004,S24_3856,1956 Porsche 356A Coupe,49,117.96
1,2004,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,38,84.67
1,2004,S18_4933,1957 Ford Thunderbird,25,58.44
1,2004,S24_2887,1952 Citroen-15CV,27,97.48
1,2004,S18_1749,1917 Grand Touring Sedan,30,166.6
1,2004,S18_2248,1911 Ford Town Car,21,53.28
1,2004,S18_2325,1932 Model A Ford J-Coupe,27,125.86
1,2004,S18_2795,1928 Mercedes-Benz SSK,50,167.06
1,2004,S24_1937,1939 Chevrolet Deluxe Coupe,20,32.19
1,2004,S24_2022,1938 Cadillac V-16 Presidential Limousine,49,39.87
1,2004,S24_3969,1936 Mercedes Benz 500k Roadster,44,38.57
1,2004,S10_1949,1952 Alpine Renault 1300,35,205.73
1,2004,S18_1097,1940 Ford Pickup Truck,46,100.34
1,2004,S18_1342,1937 Lincoln Berline,27,92.47
1,2004,S18_1367,1936 Mercedes-Benz 500K Special Roadster,33,53.91
1,2004,S18_2949,1913 Ford Model T Speedster,49,97.26
1,2004,S18_2957,1934 Ford V8 Coupe,31,56.21
1,2004,S18_3136,18th Century Vintage Horse Carriage,49,89.01
1,2004,S18_3320,1917 Maxwell Touring Car,41,84.33
1,2004,S18_4668,1939 Cadillac Limousine,46,42.76
1,2004,S24_4258,1936 Chrysler Airflow,39,94.47
2,2004,S12_1666,1958 Setra Bus,43,133.94
2,2004,S10_4962,1962 LanciaA Delta 16V,48,132.97
2,2004,S18_2432,1926 Ford Fire Engine,35,58.34
2,2004,S18_4600,1940s Ford truck,38,118.66
2,2004,S24_2300,1962 Volkswagen Microbus,28,103.51
2,2004,S32_1268,1980’s GM Manhattan Express,21,78.97
2,2004,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,39,56.24
2,2004,S700_2824,1982 Camaro Z28,31,90.02
2,2004,S18_2319,1964 Mercedes Tour Bus,22,110.46
2,2004,S18_3232,1992 Ferrari 360 Spider red,34,152.41
2,2004,S12_4473,1957 Chevy Pickup,48,94.8
2,2004,S18_2238,1998 Chrysler Plymouth Prowler,43,132.62
2,2004,S24_2840,1958 Chevy Corvette Limited Edition,21,31.12
2,2004,S32_2509,1954 Greyhound Scenicruiser,35,47.62
2,2004,S12_1108,2001 Ferrari Enzo,32,189.1
2,2004,S12_3148,1969 Corvair Monza,30,151.08
2,2004,S12_3891,1969 Ford Falcon,27,166.1
2,2004,S18_4027,1970 Triumph Spitfire,50,126.39
2,2004,S24_1444,1970 Dodge Coronet,26,48.55
2,2004,S24_4048,1992 Porsche Cayenne Turbo Silver,37,101.72
2,2004,S32_3207,1950's Chicago Surface Lines Streetcar,20,49.71
2,2004,S50_1392,Diamond T620 Semi-Skirted Tanker,37,92.6
2,2004,S50_1514,1962 City of Detroit Streetcar,30,56.82
2,2004,S18_3140,1903 Ford Model A,33,133.86
2,2004,S18_3259,Collectable Wooden Train,23,89.75
2,2004,S18_4522,1904 Buick Runabout,39,84.26
2,2004,S24_2011,18th century schooner,49,113.06
2,2004,S700_1938,The Mayflower,23,69.29
2,2004,S10_4757,1972 Alfa Romeo GTA,49,133.28
2,2004,S18_1662,1980s Black Hawk Helicopter,49,137.19
2,2004,S18_3029,1999 Yamaha Speed Boat,49,79.14
2,2004,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,45,88.93
2,2004,S24_2841,1900s Vintage Bi-Plane,32,56.86
2,2004,S24_3151,1912 Ford Model T Delivery Wagon,47,74.35
2,2004,S24_3420,1937 Horch 930V Limousine,43,61.15
2,2004,S24_3816,1940 Ford Delivery Sedan,46,77.99
2,2004,S24_3949,Corsair F4U ( Bird Cage),48,55.27
2,2004,S700_1138,The Schooner Bluenose,31,58.67
2,2004,S700_2047,HMS Bounty,26,80.56
2,2004,S700_2466,America West Airlines B757-200,37,90.75
2,2004,S700_2610,The USS Constitution Ship,36,69.39
2,2004,S700_3505,The Titanic,38,84.14
2,2004,S700_3962,The Queen Mary,31,81.43
2,2004,S700_4002,American Airlines: MD-11S,43,66.63
2,2004,S72_1253,Boeing X-32A JSF,31,45.19
2,2004,S72_3212,Pont Yacht,36,48.59
2,2004,S10_1678,1969 Harley Davidson Ultimate Chopper,37,80.39
2,2004,S10_2016,1996 Moto Guzzi 1100i,47,110.61
2,2004,S10_4698,2003 Harley-Davidson Eagle Drag Bike,49,189.79
2,2004,S18_2581,P-51-D Mustang,47,67.58
2,2004,S18_2625,1936 Harley Davidson El Knucklehead,28,58.75
2,2004,S24_1578,1997 BMW R 1100 S,32,104.81
2,2004,S24_1785,1928 British Royal Navy Airplane,34,87.54
2,2004,S24_2000,1960 BSA Gold Star DBD34,38,60.94
2,2004,S24_4278,1900s Vintage Tri-Plane,23,68.1
2,2004,S32_1374,1997 BMW F650 ST,21,90.9
2,2004,S32_4289,1928 Ford Phaeton Deluxe,20,66.73
2,2004,S50_1341,1930 Buick Marquette Phaeton,41,41.02
2,2004,S700_1691,American Airlines: B767-300,25,84.03
2,2004,S700_2834,ATA: B757-300,29,113.9
2,2004,S700_3167,F/A 18 Hornet 1/72,26,79.2
2,2004,S12_2823,2002 Suzuki XREO,43,141.58
2,2004,S18_3782,1957 Vespa GS150,38,57.2
2,2004,S24_2360,1982 Ducati 900 Monster,37,60.26
2,2004,S32_2206,1982 Ducati 996 R,43,37.01
2,2004,S32_4485,1974 Ducati 350 Mk3 Desmo,30,94.91
2,2004,S50_4713,2002 Yamaha YZR M1,50,81.36
2,2004,S12_1099,1968 Ford Mustang,27,157.6
2,2004,S12_3380,1968 Dodge Charger,25,101
2,2004,S12_3990,1970 Plymouth Hemi Cuda,37,64.64
2,2004,S12_4675,1969 Dodge Charger,21,100.19
2,2004,S18_1129,1993 Mazda RX-7,32,116.06
2,2004,S18_1889,1948 Porsche 356-A Roadster,47,71.61
2,2004,S18_3232,1992 Ferrari 360 Spider red,43,162.57
2,2004,S18_3278,1969 Dodge Super Bee,37,69.96
2,2004,S18_3482,1976 Ford Gran Torino,27,119.06
2,2004,S18_4721,1957 Corvette Convertible,35,135.41
2,2004,S24_2972,1982 Lamborghini Diablo,42,34.74
2,2004,S24_3371,1971 Alpine Renault 1600s,24,51.43
2,2004,S24_3856,1956 Porsche 356A Coupe,40,130.6
2,2004,S24_4620,1961 Chevrolet Impala,46,77.61
2,2004,S18_1589,1965 Aston Martin DB5,38,108.26
2,2004,S18_1984,1995 Honda Civic,24,129.45
2,2004,S18_2870,1999 Indy 500 Monte Carlo SS,24,125.4
2,2004,S18_3685,1948 Porsche Type 356 Roadster,46,122.91
2,2004,S24_1046,1970 Chevy Chevelle SS 454,21,65.41
2,2004,S24_1628,1966 Shelby Cobra 427 S/C,36,47.79
2,2004,S24_3432,2002 Chevy Corvette,48,95.3
3,2004,S18_1342,1937 Lincoln Berline,25,85.27
3,2004,S18_1367,1936 Mercedes-Benz 500K Special Roadster,31,50.14
3,2004,S18_1749,1917 Grand Touring Sedan,26,136
3,2004,S18_2248,1911 Ford Town Car,28,59.93
3,2004,S18_2325,1932 Model A Ford J-Coupe,46,118.23
3,2004,S18_2795,1928 Mercedes-Benz SSK,29,146.81
3,2004,S18_3320,1917 Maxwell Touring Car,33,99.21
3,2004,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,34,87.43
3,2004,S18_4933,1957 Ford Thunderbird,37,70.56
3,2004,S24_1937,1939 Chevrolet Deluxe Coupe,42,27.22
3,2004,S24_2022,1938 Cadillac V-16 Presidential Limousine,24,39.42
3,2004,S24_2766,1949 Jaguar XK 120,47,84.51
3,2004,S24_2887,1952 Citroen-15CV,33,102.17
3,2004,S24_3191,1969 Chevrolet Camaro Z28,40,78.76
3,2004,S24_3969,1936 Mercedes Benz 500k Roadster,27,34.88
3,2004,S10_1949,1952 Alpine Renault 1300,29,214.3
3,2004,S18_1097,1940 Ford Pickup Truck,32,100.34
3,2004,S18_2949,1913 Ford Model T Speedster,24,101.31
3,2004,S18_2957,1934 Ford V8 Coupe,45,57.46
3,2004,S18_3136,18th Century Vintage Horse Carriage,31,100.53
3,2004,S24_4258,1936 Chrysler Airflow,33,84.73
3,2004,S10_4962,1962 LanciaA Delta 16V,50,138.88
3,2004,S12_1666,1958 Setra Bus,25,110.7
3,2004,S12_4473,1957 Chevy Pickup,36,95.99
3,2004,S18_2319,1964 Mercedes Tour Bus,26,104.32
3,2004,S18_2432,1926 Ford Fire Engine,28,53.48
3,2004,S18_3232,1992 Ferrari 360 Spider red,22,157.49
3,2004,S18_4600,1940s Ford truck,41,119.87
3,2004,S18_4668,1939 Cadillac Limousine,39,43.77
3,2004,S24_2300,1962 Volkswagen Microbus,48,115.01
3,2004,S24_2840,1958 Chevy Corvette Limited Edition,33,34.65
3,2004,S32_1268,1980’s GM Manhattan Express,25,78.97
3,2004,S32_2509,1954 Greyhound Scenicruiser,23,49.78
3,2004,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,30,52.36
3,2004,S700_2824,1982 Camaro Z28,50,91.04
3,2004,S12_3148,1969 Corvair Monza,43,128.42
3,2004,S18_2238,1998 Chrysler Plymouth Prowler,49,153.91
3,2004,S18_4027,1970 Triumph Spitfire,42,142.18
3,2004,S24_1444,1970 Dodge Coronet,36,47.4
3,2004,S24_4048,1992 Porsche Cayenne Turbo Silver,45,99.36
3,2004,S32_3207,1950's Chicago Surface Lines Streetcar,46,59.03
3,2004,S50_1392,Diamond T620 Semi-Skirted Tanker,34,100.7
3,2004,S50_1514,1962 City of Detroit Streetcar,43,57.41
3,2004,S12_1108,2001 Ferrari Enzo,42,193.25
3,2004,S12_3891,1969 Ford Falcon,49,147.07
3,2004,S18_3140,1903 Ford Model A,22,133.86
3,2004,S18_3259,Collectable Wooden Train,48,97.81
3,2004,S18_4522,1904 Buick Runabout,23,78.12
3,2004,S24_2011,18th century schooner,46,113.06
3,2004,S700_1938,The Mayflower,26,84.88
3,2004,S700_3505,The Titanic,48,86.15
3,2004,S700_3962,The Queen Mary,35,81.43
3,2004,S72_3212,Pont Yacht,24,48.59
3,2004,S24_3151,1912 Ford Model T Delivery Wagon,40,70.81
3,2004,S700_1138,The Schooner Bluenose,36,66
3,2004,S700_2610,The USS Constitution Ship,29,67.94
3,2004,S10_4757,1972 Alfa Romeo GTA,48,118.32
3,2004,S18_1662,1980s Black Hawk Helicopter,50,146.65
3,2004,S18_3029,1999 Yamaha Speed Boat,48,84.3
3,2004,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,39,85.75
3,2004,S24_2841,1900s Vintage Bi-Plane,44,67.14
3,2004,S24_3420,1937 Horch 930V Limousine,25,65.09
3,2004,S24_3816,1940 Ford Delivery Sedan,31,78.83
3,2004,S700_2047,HMS Bounty,29,83.28
3,2004,S72_1253,Boeing X-32A JSF,40,45.69
4,2004,S18_2581,P-51-D Mustang,24,81.95
4,2004,S24_1785,1928 British Royal Navy Airplane,23,89.72
4,2004,S24_3949,Corsair F4U ( Bird Cage),33,55.27
4,2004,S24_4278,1900s Vintage Tri-Plane,40,63.03
4,2004,S32_1374,1997 BMW F650 ST,41,90.9
4,2004,S32_4289,1928 Ford Phaeton Deluxe,34,66.73
4,2004,S50_1341,1930 Buick Marquette Phaeton,41,37.09
4,2004,S700_1691,American Airlines: B767-300,25,88.6
4,2004,S700_2466,America West Airlines B757-200,38,92.74
4,2004,S700_2834,ATA: B757-300,25,116.28
4,2004,S700_3167,F/A 18 Hornet 1/72,32,73.6
4,2004,S700_4002,American Airlines: MD-11S,34,70.33
4,2004,S10_2016,1996 Moto Guzzi 1100i,22,105.86
4,2004,S18_2625,1936 Harley Davidson El Knucklehead,23,52.7
4,2004,S24_2000,1960 BSA Gold Star DBD34,36,65.51
4,2004,S10_1678,1969 Harley Davidson Ultimate Chopper,23,91.87
4,2004,S10_4698,2003 Harley-Davidson Eagle Drag Bike,39,158.8
4,2004,S12_2823,2002 Suzuki XREO,32,129.53
4,2004,S18_3782,1957 Vespa GS150,26,49.74
4,2004,S24_1578,1997 BMW R 1100 S,20,109.32
4,2004,S24_2360,1982 Ducati 900 Monster,26,62.33
4,2004,S32_2206,1982 Ducati 996 R,26,35
4,2004,S32_4485,1974 Ducati 350 Mk3 Desmo,27,94.91
4,2004,S50_4713,2002 Yamaha YZR M1,20,78.92
4,2004,S12_1099,1968 Ford Mustang,28,161.49
4,2004,S12_3380,1968 Dodge Charger,29,104.52
4,2004,S12_3990,1970 Plymouth Hemi Cuda,20,73.42
4,2004,S18_3278,1969 Dodge Super Bee,41,68.35
4,2004,S18_3482,1976 Ford Gran Torino,49,144.05
4,2004,S18_4721,1957 Corvette Convertible,44,120.53
4,2004,S24_3371,1971 Alpine Renault 1600s,47,53.88
4,2004,S24_4620,1961 Chevrolet Impala,22,67.91
4,2004,S12_4675,1969 Dodge Charger,21,100.19
4,2004,S18_1889,1948 Porsche 356-A Roadster,46,70.07
4,2004,S18_3232,1992 Ferrari 360 Spider red,47,135.47
4,2004,S24_2972,1982 Lamborghini Diablo,20,32.47
4,2004,S24_3856,1956 Porsche 356A Coupe,29,133.41
4,2004,S18_1129,1993 Mazda RX-7,41,125.97
4,2004,S18_1984,1995 Honda Civic,37,136.56
4,2004,S18_3685,1948 Porsche Type 356 Roadster,37,134.22
4,2004,S18_1589,1965 Aston Martin DB5,21,119.46
4,2004,S18_1749,1917 Grand Touring Sedan,41,153
4,2004,S18_2248,1911 Ford Town Car,33,55.7
4,2004,S18_2870,1999 Indy 500 Monte Carlo SS,44,126.72
4,2004,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,42,77.31
4,2004,S18_4933,1957 Ford Thunderbird,30,62.72
4,2004,S24_1046,1970 Chevy Chevelle SS 454,22,72.02
4,2004,S24_1628,1966 Shelby Cobra 427 S/C,21,47.29
4,2004,S24_2766,1949 Jaguar XK 120,47,89.05
4,2004,S24_2887,1952 Citroen-15CV,28,117.44
4,2004,S24_3191,1969 Chevrolet Camaro Z28,26,69.34
4,2004,S24_3432,2002 Chevy Corvette,27,107.08
4,2004,S24_3969,1936 Mercedes Benz 500k Roadster,46,36.52
4,2004,S18_2325,1932 Model A Ford J-Coupe,47,111.87
4,2004,S24_1937,1939 Chevrolet Deluxe Coupe,33,30.87
4,2004,S18_1342,1937 Lincoln Berline,40,99.66
4,2004,S18_1367,1936 Mercedes-Benz 500K Special Roadster,20,48.52
4,2004,S18_2795,1928 Mercedes-Benz SSK,43,141.75
4,2004,S18_2949,1913 Ford Model T Speedster,30,87.13
4,2004,S18_2957,1934 Ford V8 Coupe,24,54.96
4,2004,S18_3136,18th Century Vintage Horse Carriage,29,85.87
4,2004,S18_3320,1917 Maxwell Touring Car,36,87.3
4,2004,S24_2022,1938 Cadillac V-16 Presidential Limousine,39,42.11
4,2004,S24_4258,1936 Chrysler Airflow,40,97.39
5,2004,S10_1949,1952 Alpine Renault 1300,34,195.01
5,2004,S10_4962,1962 LanciaA Delta 16V,28,147.74
5,2004,S12_1666,1958 Setra Bus,38,120.27
5,2004,S18_1097,1940 Ford Pickup Truck,29,114.34
5,2004,S18_4600,1940s Ford truck,21,111.39
5,2004,S18_4668,1939 Cadillac Limousine,45,48.8
